#####################################################################
# Alchemist log file - simulation started at: 2020-02-29T03:46+0000 #
#####################################################################
# seed = 87.0, reactivity = 1, speed = 10
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000073697722947 1.0 0.0 NaN NaN NaN NaN NaN NaN 
2.0000073697722955 2.0 0.0 1.0 0.0 NaN NaN NaN NaN 
3.0000073697722964 3.0 0.0 1.8757026858213617 0.3300235166606062 NaN NaN NaN NaN 
4.000007369772297 4.0 0.0 1.9506558400999368 0.42212395348396736 NaN NaN NaN NaN 
5.000007369772294 5.0 0.0 2.1105559025608986 0.6526061241508616 NaN NaN NaN NaN 
6.00000736977229 6.0 0.0 2.387257963772644 0.9453504847611224 NaN NaN NaN NaN 
7.000007369772287 7.0 0.0 2.8232354778263584 1.2522418996106814 NaN NaN NaN NaN 
8.000007369772284 8.0 0.0 3.3660212367270432 1.5316477147336225 NaN NaN NaN NaN 
9.00000736977228 9.0 0.0 4.001249219237976 1.777286819417722 NaN NaN NaN NaN 
10.000007369772277 10.0 0.0 4.719550281074327 1.953374976195421 NaN NaN NaN NaN 
11.000007369772273 11.0 0.0 5.484697064334789 2.0515047949730945 0.6542374699325261 0.6137993490015993 NaN NaN 
12.00000736977227 12.0 0.0 6.271705184259834 2.0728615855935333 0.6065488686819248 0.5526378649984206 NaN NaN 
13.000007369772266 13.0 0.0 7.047470331043106 2.1000583704448434 0.5788599615298203 0.5185556746441141 0.6620353381697298 0.6206802705807942 
14.000007369772263 14.0 0.0 7.8044971892567085 2.1682088835369013 0.5643305311835609 0.5070933882657447 0.6200339493244871 0.5791038554139547 
15.00000736977226 15.0 0.0 8.549031855090576 2.2765655326850744 0.5560240796124439 0.5053188882102845 0.5930356612742569 0.556581094181458 
16.000007369772256 16.0 0.0 9.300437226733312 2.416413883984544 0.5496254691094786 0.5043174821482623 0.5762521626139894 0.5416422969792419 
17.00000736977227 17.0 0.0 10.05309181761399 2.5722664125609684 0.5440981545546156 0.5024633587275327 0.5604618482007546 0.5293400361844425 
18.000007369772284 18.0 0.0 10.810743285446609 2.7275968378192323 0.5391322701904072 0.49908582126809187 0.547539808781835 0.518385566302954 
19.000007369772298 19.0 0.0 11.576514678326067 2.8895152006765072 0.5344333124177554 0.4939375274688559 0.5373572730380365 0.5105776926667469 
20.000007369772312 20.0 0.0 12.33853841349158 3.076576037160416 0.5285074135038191 0.4872291874754593 0.5296668580434033 0.5051026518626271 
21.000007369772327 21.0 0.0 13.076202373516578 3.2820252237024765 0.522289836404183 0.47942466874293543 0.5236842683643609 0.4988996033793748 
22.00000736977234 22.0 0.0 13.813866333541561 3.514304000029319 0.5169449908767435 0.47085842516703336 0.5180087318499602 0.4918357540861522 
23.000007369772355 23.0 0.0 14.519675202998116 3.7838167099426254 0.5126510979883567 0.46387473596567247 0.5125537140396699 0.4841248197555151 
24.00000736977237 24.0 0.0 15.185509056839424 4.081812083048917 0.5094594244694018 0.46087161837329216 0.5074935582005147 0.4743798459720801 
25.000007369772383 25.0 0.0 15.838226108682068 4.408308955976536 0.5073718777479738 0.4583079876742692 0.5030209676877253 0.46374401361423134 
26.000007369772398 26.0 0.0 16.511555277951352 4.713148909391545 0.504055831063636 0.45346716127177 0.5004571274956433 0.45535978492628854 
27.000007369772412 27.0 0.0 17.194878201124386 5.021404061692389 0.5007261469883384 0.446587816051746 0.49739884165147147 0.4476685656801952 
28.000007369772426 28.0 0.0 17.895065584010062 5.318503726267464 0.4973245718809168 0.43814263450469954 0.4934959934127451 0.4395612943393792 
29.00000736977244 29.0 0.0 18.616489693941297 5.5998060609319324 0.4936903984073629 0.42678888800661896 0.4926847748232615 0.4337327498189232 
30.000007369772455 30.0 0.0 19.364772017489088 5.867014420777952 0.49186711426244084 0.4184583928319351 0.4924762637810229 0.428766977399484 
31.00000736977247 31.0 0.0 20.124921923797633 6.11918170669289 0.4929729318426156 0.4172857503601926 0.49214857896790537 0.424865386776923 
32.00000736977248 32.0 0.0 20.90256089943777 6.358793099928184 0.49464280543275 0.41659199953607057 0.49235941015040224 0.42310572148160297 
33.0000073697725 33.0 0.0 21.680824484697087 6.600942229697231 0.4958645614096305 0.41667741188704555 0.4933765143352443 0.42078242060379084 
34.00000736977251 34.0 0.0 22.447220487195573 6.854277411367333 0.4961723302597041 0.41694001433383787 0.4926173386542003 0.4198894884579834 
35.000007369772526 35.0 0.0 23.19050593379134 7.139454447391007 0.49569864731917157 0.4162509328464378 0.4908064538166598 0.41760402174175076 
36.00000736977254 36.0 0.0 23.8963148032479 7.456322328121076 0.493743262812773 0.4151603248446198 0.4877704106824485 0.4147743214475455 
37.000007369772554 37.0 0.0 24.580886945659003 7.798147822581733 0.49098607615598605 0.41257382533764553 0.48573527060077126 0.411770704984658 
38.00000736977257 38.0 0.0 25.277951280449667 8.122165339373804 0.4873451623265986 0.4082000777653295 0.48325377998840696 0.4065052434277749 
39.00000736977258 39.0 0.0 25.977514053716348 8.451079461596015 0.4832560866179372 0.4026176944986077 0.4803894628473784 0.4000068556451102 
40.0000073697726 40.0 0.0 26.703935040599657 8.754986622250051 0.4811163764798797 0.39824082923467596 0.4789961536315523 0.3944731937990726 
41.00000736977261 41.0 0.0 27.446595877576637 9.035682180511271 0.4783417087644455 0.3943218077582307 0.4770462919345759 0.3897974673166343 
42.000007369772625 42.0 0.0 28.209244222360944 9.294921435436818 0.4769575886877947 0.3908480453899274 0.475760420105652 0.3855675917847095 
43.00000736977264 43.0 0.0 28.98438475952513 9.543145760799638 0.4747626768051093 0.38696231690945676 0.4743329414752177 0.3815867297599879 
