#####################################################################
# Alchemist log file - simulation started at: 2020-02-29T07:26+0000 #
#####################################################################
# seed = 92.0, reactivity = 1.5, speed = 2
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000049131815296 1.0 0.0 1.0 0.0 NaN NaN NaN NaN 
2.0000049131815296 2.0 0.0 1.8757026858213617 0.3300235166606062 NaN NaN NaN NaN 
3.0000049131815327 3.0 0.0 2.016239850093691 0.5440460480841498 NaN NaN NaN NaN 
4.000004913181535 4.0 0.0 2.387257963772644 0.9453504847611224 NaN NaN NaN NaN 
5.000004913181532 5.0 0.0 3.089319175515305 1.4239529833138236 NaN NaN NaN NaN 
6.000004913181528 6.0 0.0 4.001249219237976 1.777286819417722 NaN NaN NaN NaN 
7.000004913181525 7.0 0.0 5.116177389131793 2.0332226583710544 NaN NaN NaN NaN 
8.000004913181522 8.0 0.0 6.275452841973771 2.079592101935132 NaN NaN NaN NaN 
9.000004913181519 9.0 0.0 7.452841973766395 2.1715043128294913 NaN NaN 0.3582659282941588 0.2878678375737246 
10.000004913181515 10.0 0.0 8.528419737663954 2.369989042951505 NaN NaN 0.3146872723925508 0.2172613106745399 
11.000004913181511 11.0 0.0 9.598376014990615 2.7348166960555718 0.4293151750383059 0.39362420395877845 0.29457106989258736 0.18674946592721378 
12.000004913181508 12.0 0.0 10.580262336039953 3.1606898267841457 0.3747968655213871 0.3016365209368592 0.2864956755052541 0.17458777257631847 
13.000004913181504 13.0 0.0 11.574640849469112 3.6612267768543356 0.3424028529938503 0.24859986111659166 0.2837766839497074 0.16923730428489417 
14.0000049131815 14.0 0.0 12.520299812617118 4.103321082983416 0.32286382746929065 0.21787341525926124 0.2834903663907061 0.16900076815467283 
15.000004913181497 15.0 0.0 13.502186133666473 4.5735819078521365 0.3117047489410059 0.2029944523663796 0.28393023011661894 0.1696361932936045 
16.000004913181495 16.0 0.0 14.454715802623285 4.959017474238841 0.3051551962248891 0.19596561713835567 0.2841270303237146 0.17075816837755148 
17.000004913181492 17.0 0.0 15.446595877576588 5.409695228680431 0.3005688355993448 0.1918715104668649 0.2838825731663446 0.17208371396596228 
