#####################################################################
# Alchemist log file - simulation started at: 2020-02-27T01:57+0000 #
#####################################################################
# seed = 15.0, reactivity = 1, speed = 1
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000073697722947 1.0 0.0 NaN NaN NaN NaN NaN NaN 
2.0000073697722955 2.0 0.0 1.0 0.0 NaN NaN NaN NaN 
3.0000073697722964 3.0 0.0 1.8757026858213617 0.3300235166606062 NaN NaN NaN NaN 
4.000007369772297 4.0 0.0 1.9506558400999368 0.42212395348396736 NaN NaN NaN NaN 
5.000007369772294 5.0 0.0 2.1105559025608986 0.6526061241508616 NaN NaN NaN NaN 
6.00000736977229 6.0 0.0 2.387257963772644 0.9453504847611224 NaN NaN NaN NaN 
7.000007369772287 7.0 0.0 2.8232354778263584 1.2522418996106814 NaN NaN NaN NaN 
8.000007369772284 8.0 0.0 3.3660212367270432 1.5316477147336225 NaN NaN NaN NaN 
9.00000736977228 9.0 0.0 4.001249219237976 1.777286819417722 NaN NaN NaN NaN 
10.000007369772277 10.0 0.0 4.719550281074327 1.953374976195421 NaN NaN NaN NaN 
11.000007369772273 11.0 0.0 5.486570893191756 2.055170502994155 0.3957089482306951 0.374332037366244 NaN NaN 
12.00000736977227 12.0 0.0 6.275452841973771 2.079592101935132 0.33940683345370637 0.2775590289237094 NaN NaN 
13.000007369772266 13.0 0.0 7.053091817613978 2.1125350878007314 0.3055882477772105 0.22050428682597484 0.3733684849364711 0.3248999887822634 
14.000007369772263 14.0 0.0 7.81511555277952 2.1907867028225803 0.28485228555787906 0.1861777445984798 0.3264898674699716 0.24707216821406688 
15.00000736977226 15.0 0.0 8.564022485946259 2.3094490272560906 0.27280848771458793 0.16858151674210006 0.30019402037016923 0.20450348163467277 
16.000007369772256 16.0 0.0 9.312304809494044 2.459909499764799 0.26601065294257936 0.1594166832311254 0.28484080196349737 0.18036085965380144 
17.00000736977227 17.0 0.0 10.063085571517789 2.6323264849364634 0.26151531037966347 0.15392020775176496 0.2756329831175747 0.16638016475666823 
18.000007369772284 18.0 0.0 10.820737039350384 2.812200154049053 0.25893824333819554 0.15085115954295344 0.2707009006868044 0.1592483575207806 
19.000007369772298 19.0 0.0 11.57713928794502 2.9988251134755726 0.25768876795786844 0.1492216511671782 0.26736969591078524 0.15539538320367066 
20.000007369772312 20.0 0.0 12.322923173016907 3.2083921907583135 0.25735246836708403 0.1487541876621816 0.2658289136402818 0.15415186330160036 
21.000007369772327 21.0 0.0 13.046221111805101 3.440619460733634 0.257600745213722 0.14885229196001992 0.2661638555036256 0.15360736745554235 
22.00000736977234 22.0 0.0 13.755777638975657 3.6889623419770174 0.2579144716248497 0.14896180030473982 0.2661209666035964 0.15389347729894903 
23.000007369772355 23.0 0.0 14.432229856339822 3.9702721049234198 0.25829356754125193 0.14914510856090285 0.26623490699607955 0.1542123684251742 
24.00000736977237 24.0 0.0 15.069331667707717 4.291802082523471 0.2587284756183385 0.1493763477802675 0.2665882814931066 0.15467264114406 
25.000007369772383 25.0 0.0 15.684572142410943 4.642447423767804 0.2591652987168296 0.14974332106182464 0.26722613507610504 0.15495283701904186 
26.000007369772398 26.0 0.0 16.314178638350963 4.9803970816159415 0.2595720804471195 0.15016268103481994 0.26813243098407097 0.15500361630605436 
27.000007369772412 27.0 0.0 16.951905059337864 5.320672930276833 0.259830592199909 0.15068054869250788 0.26864307358748457 0.15527809285330255 
28.000007369772426 28.0 0.0 17.613991255465283 5.649416263865113 0.25962101212715444 0.15143828719644306 0.2688784540973958 0.15602069507124794 
29.00000736977244 29.0 0.0 18.302935665209304 5.960394083152837 0.25919850664649513 0.15206752677117025 0.2692791999375288 0.15642763988065686 
30.000007369772455 30.0 0.0 19.010618363522738 6.252740373619204 0.2586706643927208 0.15248889738823573 0.26950658603096217 0.157063215980016 
31.00000736977247 31.0 0.0 19.729544034978197 6.534040316256548 0.25790713454913733 0.15266294093401422 0.26900692110463986 0.15783900115846525 
32.00000736977248 32.0 0.0 20.46720799500305 6.805720407299731 0.25711851062908914 0.15263707668566115 0.2682341582939207 0.1585350994993148 
33.0000073697725 33.0 0.0 21.19487820112442 7.0853368833655725 0.25640402972358894 0.15246076127306207 0.26790477196461393 0.15847252806155582 
34.00000736977251 34.0 0.0 21.91630231105554 7.366935612488473 0.255663874026325 0.15204577068593916 0.26692874380052745 0.15859598744040193 
35.000007369772526 35.0 0.0 22.607120549656496 7.676908509685634 0.2550119455417956 0.15150172181210203 0.26586437687608283 0.15854464603456275 
36.00000736977254 36.0 0.0 23.264834478450876 8.020275485493638 0.25463916680196763 0.15097905715786958 0.2651171075640428 0.15831016657995708 
37.000007369772554 37.0 0.0 23.895065584010073 8.39420823462941 0.25436199990158814 0.1505442914311604 0.26446758153148453 0.15776084571158008 
38.00000736977257 38.0 0.0 24.53091817614006 8.758949692681417 0.25422910849104424 0.150302012504112 0.26437748310865994 0.15693903370052714 
39.00000736977258 39.0 0.0 25.17239225484065 9.121623338860383 0.2541359644687997 0.15014008630236197 0.2641466510611479 0.1562437044006612 
40.0000073697726 40.0 0.0 25.843222985633826 9.459044909813569 0.2540295624120383 0.1499641414162239 0.26368488576025534 0.15577039269126433 
41.00000736977261 41.0 0.0 26.539662710805775 9.775662746646123 0.2539831995879621 0.1498938897827484 0.2635932323934462 0.15545790901266768 
42.000007369772625 42.0 0.0 27.25234228607113 10.076645452369897 0.25390152084249923 0.1498175981522146 0.2636926668925397 0.15526181944616593 
43.00000736977264 43.0 0.0 27.973141786383636 10.370205069597644 0.25383600615938673 0.14986094387659613 0.26339663046897194 0.15549398505522252 
