#####################################################################
# Alchemist log file - simulation started at: 2020-02-28T21:50+0000 #
#####################################################################
# seed = 78.0, reactivity = 2, speed = 1
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000036848861478 1.0 0.0 1.0 0.0 NaN NaN NaN NaN 
2.0000036848861487 2.0 0.0 1.9506558400999368 0.42212395348396736 NaN NaN NaN NaN 
3.000003684886145 3.0 0.0 2.387257963772644 0.9453504847611224 NaN NaN NaN NaN 
4.000003684886142 4.0 0.0 3.3660212367270432 1.5316477147336225 NaN NaN NaN NaN 
5.0000036848861384 5.0 0.0 4.719550281074327 1.953374976195421 NaN NaN NaN NaN 
6.000003684886135 6.0 0.0 6.275452841973771 2.079592101935132 NaN NaN NaN NaN 
7.000003684886131 7.0 0.0 7.799500312304821 2.209445575287199 NaN NaN 0.30897644573684074 0.23499463214310298 
8.000003684886128 8.0 0.0 9.216739537788897 2.5852697369408184 NaN NaN 0.2652792198795399 0.16531056097087862 
9.000003684886142 9.0 0.0 10.550905683947505 3.1579365480838772 NaN NaN 0.2492515274238352 0.14247121991421913 
10.000003684886156 10.0 0.0 11.800749531542769 3.855956358395581 NaN NaN 0.24343521146963729 0.13613788850549474 
11.00000368488617 11.0 0.0 12.951280449718881 4.630348250609624 0.3957089482306951 0.374332037366244 0.24246383599097812 0.13504116699799756 
12.000003684886185 12.0 0.0 14.023735165521577 5.432834093713774 0.33940683345370637 0.2775590289237094 0.24283304286465957 0.1344419160267317 
13.000003684886199 13.0 0.0 15.11367895065585 6.187856577148731 0.3055882477772105 0.22050428682597484 0.24329674231526116 0.13427889130909348 
14.000003684886213 14.0 0.0 16.29419113054345 6.871337023167048 0.28485228555787906 0.1861777445984798 0.24383773388748997 0.13445640573155498 
15.000003684886227 15.0 0.0 17.55215490318551 7.507075623436166 0.27280848771458793 0.16858151674210006 0.24376246593593728 0.13507495861835858 
16.00000368488624 16.0 0.0 18.843222985633865 8.153590044015615 0.26601065294257936 0.1594166832311254 0.24437085177927084 0.13547640001376768 
17.000003684886256 17.0 0.0 20.10868207370399 8.865420510302126 0.26151531037966347 0.15392020775176496 0.2443751857007302 0.13604740521457612 
18.00000368488627 18.0 0.0 21.32479700187388 9.64925857122667 0.25893824333819554 0.15085115954295344 0.24483436210654158 0.1364366164747071 
19.000003684886284 19.0 0.0 22.547158026233486 10.44541435179273 0.25768876795786844 0.1492216511671782 0.24543907749752872 0.13688791331456168 
20.0000036848863 20.0 0.0 23.790755777639 11.241911069339768 0.25735246836708403 0.1487541876621816 0.24604068788167066 0.1373832472276186 
