#####################################################################
# Alchemist log file - simulation started at: 2020-02-27T01:08+0000 #
#####################################################################
# seed = 14.0, reactivity = 0.8, speed = 10
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000092122153683 1.0 0.0 NaN NaN NaN NaN NaN NaN 
2.0000092122153683 2.0 0.0 1.0 0.0 NaN NaN NaN NaN 
3.0000092122153683 3.0 0.0 1.4078700811992504 0.4915923342674859 NaN NaN NaN NaN 
4.000009212215368 4.0 0.0 1.8825733916302312 0.3427132526129584 NaN NaN NaN NaN 
5.000009212215368 5.0 0.0 1.9506558400999368 0.42212395348396736 NaN NaN NaN NaN 
6.000009212215368 6.0 0.0 2.0630855715178003 0.6137122479614947 NaN NaN NaN NaN 
7.000009212215368 7.0 0.0 2.256714553404122 0.8446487134272525 NaN NaN NaN NaN 
8.000009212215367 8.0 0.0 2.5471580262336047 1.0910687332322953 NaN NaN NaN NaN 
9.000009212215367 9.0 0.0 2.9269206745783913 1.3319275784848577 NaN NaN NaN NaN 
10.000009212215367 10.0 0.0 3.3660212367270432 1.5316477147336225 NaN NaN NaN NaN 
11.000009212215367 11.0 0.0 3.8688319800124944 1.747937126265312 0.6542374699325261 0.6137993490015993 NaN NaN 
12.000009212215367 12.0 0.0 4.4222361024359795 1.9102631354661064 0.6065488686819248 0.5526378649984206 NaN NaN 
13.000009212215367 13.0 0.0 5.06745783885072 1.9558748926957445 0.5788599615298203 0.5185556746441141 NaN NaN 
14.000009212215367 14.0 0.0 5.709556527170518 1.9528734894275455 0.5643305311835609 0.5070933882657447 NaN NaN 
15.000009212215367 15.0 0.0 6.339787632729538 1.9243757961666328 0.5560240796124439 0.5053188882102845 NaN NaN 
16.000009212215367 16.0 0.0 6.980012492192386 1.960765220479964 0.5496254691094786 0.5043174821482623 NaN NaN 
17.000009212215367 17.0 0.0 7.6221111805121655 1.974901463397903 0.5440981545546156 0.5024633587275327 0.6885594659749897 0.6705197485681271 
18.000009212215367 18.0 0.0 8.259212991880073 2.0241397259653593 0.5391322701904072 0.49908582126809187 0.6596281274122264 0.6438981874885769 
19.000009212215367 19.0 0.0 8.889444097439112 2.0909674204250948 0.5344333124177554 0.4939375274688559 0.6378769177574065 0.623965996330643 
20.000009212215367 20.0 0.0 9.52654590880701 2.1472543222211242 0.5285074135038191 0.4872291874754593 0.6213068725820176 0.6085453788678892 
21.000009212215367 21.0 0.0 10.173016864459731 2.267304888042278 0.522289836404183 0.47942466874293543 0.6104381977835821 0.5998520412097244 
22.000009212215367 22.0 0.0 10.822610868207375 2.356854562569958 0.5169449908767435 0.47085842516703336 0.6023550708346304 0.5934191195148371 
23.000009212215367 23.0 0.0 11.45971267957526 2.488931933057902 0.5126510979883567 0.46387473596567247 0.5966537368998359 0.5869942003952848 
24.000009212215367 24.0 0.0 12.079950031230457 2.6260434111989612 0.5094594244694018 0.46087161837329216 0.5913241831876843 0.5802845128078276 
25.000009212215367 25.0 0.0 12.685196752030022 2.771657802992544 0.5073718777479738 0.4583079876742692 0.5858776835933434 0.5716925143757263 
