#####################################################################
# Alchemist log file - simulation started at: 2020-02-26T22:35+0000 #
#####################################################################
# seed = 10.0, reactivity = 1.1, speed = 2
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000066997929955 1.0 0.0 1.0 0.0 NaN NaN NaN NaN 
2.0000066997929946 2.0 0.0 1.2054965646470959 0.4041902632355751 NaN NaN NaN NaN 
3.0000066997929937 3.0 0.0 1.8869456589631481 0.35047928279744306 NaN NaN NaN NaN 
4.000006699792993 4.0 0.0 1.998126171143036 0.511733804405074 NaN NaN NaN NaN 
5.000006699792992 5.0 0.0 2.2354778263585224 0.8178572841054023 NaN NaN NaN NaN 
6.0000066997929915 6.0 0.0 2.6302311055590253 1.1600368567665655 NaN NaN NaN NaN 
7.000006699792991 7.0 0.0 3.193628981886322 1.4785920278290048 NaN NaN NaN NaN 
8.00000669979299 8.0 0.0 3.8694565896314788 1.7492349090447057 NaN NaN NaN NaN 
9.000006699793 9.0 0.0 4.651467832604621 1.9518451287489162 NaN NaN NaN NaN 
10.000006699793008 10.0 0.0 5.486570893191756 2.055170502994155 NaN NaN NaN NaN 
11.000006699793017 11.0 0.0 6.351655215490314 2.0858179021787477 0.4293151750383059 0.39362420395877845 NaN NaN 
12.000006699793026 12.0 0.0 7.212991880074937 2.144232054969572 0.3747968655213871 0.3016365209368592 0.3925486828110498 0.32649216644348567 
13.000006699793035 13.0 0.0 8.044971892567158 2.265607261825064 0.3424028529938503 0.24859986111659166 0.3491719998144871 0.25661204819680533 
14.000006699793044 14.0 0.0 8.84634603372894 2.435184942193474 0.32286382746929065 0.21787341525926124 0.32818163141499807 0.22301673661725407 
15.000006699793053 15.0 0.0 9.653966271080575 2.64460504071245 0.3117047489410059 0.2029944523663796 0.31643751941056014 0.20549882474270814 
16.00000669979306 16.0 0.0 10.449094316052491 2.859425334175376 0.3051551962248891 0.19596561713835567 0.3102799573893369 0.19660337916588408 
17.00000669979305 17.0 0.0 11.249843847595272 3.10946764545013 0.3005688355993448 0.1918715104668649 0.3071193137950885 0.19318160794219125 
18.00000669979304 18.0 0.0 12.058713304184867 3.329834919838983 0.29783498279174175 0.18968084465265073 0.30535496673261153 0.19219460491427395 
19.00000669979303 19.0 0.0 12.860087445346686 3.5756694816982852 0.29599623058344304 0.18866995228820035 0.3045031841988119 0.19288655200592694 
20.00000669979302 20.0 0.0 13.631480324797028 3.8301903829665105 0.29479860732310365 0.18831090692478644 0.30410152552375136 0.19345147646608943 
21.00000669979301 21.0 0.0 14.391630231105573 4.127457438082848 0.29398388593395247 0.18811548108282747 0.30323202709446617 0.1941714082295004 
22.000006699792998 22.0 0.0 15.117426608369753 4.465557341868594 0.2930740365594378 0.18765976757088643 0.3021270350682134 0.19455553120118452 
23.000006699792987 23.0 0.0 15.810743285446561 4.843272087099955 0.29238685840878054 0.18721063884459416 0.3011068133053469 0.19468669911807543 
24.000006699792976 24.0 0.0 16.48532167395371 5.244276943686943 0.29186671506132306 0.18683288682971613 0.3006571781663575 0.19447121942824092 
25.000006699792966 25.0 0.0 17.17551530293559 5.660039763546011 0.2914628556316765 0.18662374807318186 0.2999841729129752 0.19389937854711992 
26.000006699792955 26.0 0.0 17.871330418488423 6.0348723094511625 0.29122065003805586 0.18666175341663446 0.2996219387447276 0.19295275026453731 
27.000006699792944 27.0 0.0 18.607745159275403 6.412471440483491 0.2910257528215601 0.18678947468179702 0.29861209962321483 0.19240143414045452 
28.000006699792934 28.0 0.0 19.347907557776374 6.769749602566497 0.29081296887394587 0.18689996061418376 0.2982010700155393 0.1919278531889684 
29.000006699792923 29.0 0.0 20.118675827607714 7.1086853387579145 0.2905795793682563 0.1868988385744 0.2975163500099488 0.19153438343313972 
30.000006699792912 30.0 0.0 20.911930043722727 7.405681186434083 0.2903064001445983 0.1868116436625097 0.29630060397465174 0.19115475837719692 
31.000006699792902 31.0 0.0 21.70955652717057 7.726170776374873 0.28998471691610805 0.18658422847712058 0.29524408686525105 0.19002236450521853 
32.00000669979289 32.0 0.0 22.503435352904386 8.049776049119174 0.289790458549604 0.18631156388702666 0.29472877370453243 0.1889485883794607 
33.00000669979292 33.0 0.0 23.27545284197384 8.386280660127628 0.28965954777004743 0.1860508933345647 0.29360252376310053 0.188454521361596 
34.00000669979295 34.0 0.0 24.00749531542772 8.750425348812158 0.28953788954798165 0.18579160543450654 0.29294006697056724 0.1882957092322376 
35.000006699792976 35.0 0.0 24.71955028107427 9.160754543028998 0.2894582727804366 0.18554920229092772 0.2919623024422534 0.18852134778130575 
36.000006699793005 36.0 0.0 25.399125546533366 9.572942297687408 0.2893681437840203 0.18534282285038803 0.2913830984629949 0.1879896449214633 
37.00000669979303 37.0 0.0 26.106183635227882 9.986989936350032 0.2891738845245732 0.18505608864462286 0.29144293330848015 0.18709673969828594 
38.00000669979306 38.0 0.0 26.825109306683103 10.374458739070146 0.288906530323372 0.18475856668748564 0.29059029163334466 0.1868893840860754 
39.00000669979309 39.0 0.0 27.57963772642077 10.747909569710515 0.28860122486335144 0.18447416535828057 0.28981697326078343 0.18582082833526944 
40.00000669979312 40.0 0.0 28.343535290443477 11.089664546049558 0.28837898009885043 0.18401783427505533 0.28918115468785205 0.18496407795002193 
41.00000669979315 41.0 0.0 29.127420362273668 11.43519802643629 0.28822988717027115 0.18351430273451516 0.288517989868418 0.1832534309466134 
42.000006699793175 42.0 0.0 29.94878201124312 11.748132833692202 0.2880997052489555 0.18296243803033793 0.2873973622928933 0.18156478873275358 
