#####################################################################
# Alchemist log file - simulation started at: 2020-02-26T18:20+0000 #
#####################################################################
# seed = 4.0, reactivity = 1, speed = 0
#
# The columns have the following meaning: 
# time classicrc[Mean] classicrc[StandardDeviation] reactiverc[Mean] reactiverc[StandardDeviation] errorclassic[Mean] errorclassic[StandardDeviation] errorreactive[Mean] errorreactive[StandardDeviation] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000073697722947 1.0 0.0 NaN NaN NaN NaN NaN NaN 
2.0000073697722955 2.0 0.0 1.0 0.0 NaN NaN NaN NaN 
3.0000073697722964 3.0 0.0 1.8757026858213617 0.3300235166606062 NaN NaN NaN NaN 
4.000007369772297 4.0 0.0 1.9500312304809488 0.4213093418428438 NaN NaN NaN NaN 
5.000007369772294 5.0 0.0 2.1055590256089927 0.642826047947697 NaN NaN NaN NaN 
6.00000736977229 6.0 0.0 2.369144284821984 0.909957323061841 NaN NaN NaN NaN 
7.000007369772287 7.0 0.0 2.7832604622111146 1.1852719572916783 NaN NaN NaN NaN 
8.000007369772284 8.0 0.0 3.2929419113054346 1.4295126450117768 NaN NaN NaN NaN 
9.00000736977228 9.0 0.0 3.8713304184884456 1.6200875875644412 NaN NaN NaN NaN 
10.000007369772277 10.0 0.0 4.497189256714552 1.7183271937510902 NaN NaN NaN NaN 
11.000007369772273 11.0 0.0 5.1436602123672674 1.7369078399478177 0.3663041075937785 0.3597609342979518 NaN NaN 
12.00000736977227 12.0 0.0 5.780137414116175 1.6636947529837176 0.3082906723161084 0.2597410506796601 NaN NaN 
13.000007369772266 13.0 0.0 6.356027482823235 1.576599254485488 0.27304760361332153 0.20003761775604983 0.3393115758994736 0.3053401048269745 
14.000007369772263 14.0 0.0 6.883822610868207 1.515831250012164 0.2509475913814822 0.1628072842264354 0.29147536856309736 0.22318514910827383 
15.00000736977226 15.0 0.0 7.377264209868833 1.501693297838963 0.23767214365072317 0.1426436430740108 0.2634765692088352 0.1773762358904295 
16.000007369772256 16.0 0.0 7.863210493441598 1.5477893707768553 0.22978328668125664 0.13163319949773386 0.24635289733243382 0.15070542069648282 
17.00000736977227 17.0 0.0 8.333541536539666 1.6236318893702053 0.22433262235222343 0.12490888817926239 0.23625298797980196 0.13487380012433334 
18.000007369772284 18.0 0.0 8.815740162398503 1.6957010622283124 0.22098722230032972 0.12135390539153977 0.2297584749098638 0.12626108522157803 
19.000007369772298 19.0 0.0 9.304184884447219 1.760834667365558 0.21909487134158226 0.11938098458310194 0.22508291008241244 0.12184539323471749 
20.000007369772312 20.0 0.0 9.781386633354153 1.839749528073368 0.2181624344920177 0.11850821278688803 0.2219851430508876 0.12035644300257699 
21.000007369772327 21.0 0.0 10.227982510930666 1.890731733931065 0.2178916992224618 0.11815090403923983 0.22155685515637957 0.11893025779431272 
22.00000736977234 22.0 0.0 10.653341661461589 1.9365892411194099 0.2178163525402691 0.11800747659373939 0.22058535754569158 0.11874422635815038 
23.000007369772355 23.0 0.0 11.021236727045599 1.9794693025026378 0.2178031651215805 0.1179791691306472 0.2195572507978382 0.11833793507473502 
24.00000736977237 24.0 0.0 11.338538413491568 2.0448887775206095 0.21780302898399903 0.11797909332817097 0.21891156714941667 0.11822820231429787 
25.000007369772383 25.0 0.0 11.59212991880075 2.131997425681014 0.21780302898399903 0.11797909332817097 0.2188436902730674 0.11800557884613393 
26.000007369772398 26.0 0.0 11.841349156777014 2.1902771921924313 0.21780302898399903 0.11797909332817097 0.22015497556294691 0.1168402213052713 
27.000007369772412 27.0 0.0 12.091817613991257 2.2490974315743886 0.21780302898399903 0.11797909332817097 0.22022608819375195 0.11634096816329044 
28.000007369772426 28.0 0.0 12.377888819487818 2.338586280240938 0.21780302898399903 0.11797909332817097 0.21995291122292157 0.11674029951398432 
29.00000736977244 29.0 0.0 12.691442848219863 2.4217210779501177 0.21780302898399903 0.11797909332817097 0.2208798185361995 0.11669560940502686 
30.000007369772455 30.0 0.0 13.054965646470956 2.4805698719133153 0.21780302898399903 0.11797909332817097 0.22089619135679658 0.116303613073764 
31.00000736977247 31.0 0.0 13.46096189881324 2.520393089216918 0.21780302898399903 0.11797909332817097 0.22074871697809695 0.11672986382322281 
32.00000736977248 32.0 0.0 13.895690193628983 2.5799200886771425 0.21780302898399903 0.11797909332817097 0.21985222011164432 0.11746712199098976 
33.0000073697725 33.0 0.0 14.317301686445969 2.6194955076413957 0.21780302898399903 0.11797909332817097 0.22036730786335196 0.11710753927029341 
34.00000736977251 34.0 0.0 14.728919425359148 2.648153959672411 0.21780302898399903 0.11797909332817097 0.2200631535384959 0.11761925368918859 
35.000007369772526 35.0 0.0 15.09369144284822 2.675344169865443 0.21780302898399903 0.11797909332817097 0.21932656422535754 0.11772005429817542 
36.00000736977254 36.0 0.0 15.419737663960026 2.740202580309862 0.21780302898399903 0.11797909332817097 0.21886323293781204 0.11794284873331959 
37.000007369772554 37.0 0.0 15.688319800124917 2.8334466181073568 0.21780302898399903 0.11797909332817097 0.21880535611991925 0.11793285082907333 
38.00000736977257 38.0 0.0 15.94378513429107 2.909568338053591 0.21780302898399903 0.11797909332817097 0.22014920595476223 0.11682950929118609 
39.00000736977258 39.0 0.0 16.194878201124297 2.9840406751217072 0.21780302898399903 0.11797909332817097 0.22022608819375195 0.11634096816329044 
40.0000073697726 40.0 0.0 16.485946283572773 3.0773297872689502 0.21780302898399903 0.11797909332817097 0.21999701330355506 0.11669268017873759 
41.00000736977261 41.0 0.0 16.805121798875707 3.1651617258492157 0.21780302898399903 0.11797909332817097 0.22090186957651622 0.11667614451202589 
42.000007369772625 42.0 0.0 17.173016864459708 3.2354553706302833 0.21780302898399903 0.11797909332817097 0.22086411714498838 0.1162939986310702 
43.00000736977264 43.0 0.0 17.580262336039976 3.2907005608436717 0.21780302898399903 0.11797909332817097 0.22071412325400458 0.11674445440892676 
